,Rel_BreitGross,RelSpitze_oben,RelSpitze_unten,Anzahl_Linie,Anzahl_Ecken,Anzahl_Kreis,Label
139,0.6778523513636435,0.8474226804123711,0.6639175257731958,16,6,0,0
140,0.616435633457581,0.7294589178356713,0.35671342685370744,19,5,0,0
141,0.5855519956307188,0.3836734693877551,0.6387755102040816,16,7,0,0
142,0.3257082811308444,0.041666666666666664,0.5770833333333333,9,2,0,0
143,0.30318259043888685,0.9337016574585635,1.0,11,6,0,0
144,0.6439347289043035,1.0,0.9051490514905149,4,3,0,0
145,0.29739834166915086,0.8125,0.7403846153846154,8,6,1,0
146,0.6537982639143315,0.9046563192904656,0.8891352549889135,5,7,0,0
147,0.5211682383502423,0.13270142180094788,0.41706161137440756,5,3,0,0
148,0.25068393903921415,0.39520958083832336,0.38323353293413176,7,7,0,0
149,0.3269086349821144,0.9979423868312757,0.39300411522633744,4,2,0,0
150,0.48664729423036907,1.0,0.8285714285714286,12,5,1,0
151,0.8904294475330625,0.5873015873015873,0.3888888888888889,0,2,0,0
152,0.5266703813030419,0.8893528183716075,0.4488517745302714,25,8,0,0
153,0.6635100448722476,0.8557114228456913,1.0,7,14,0,0
154,0.22880284408847978,0.9820359281437125,0.6766467065868264,3,2,0,0
155,0.4403870513637287,0.1580246913580247,0.3728395061728395,6,4,0,0
156,0.5372630808345019,0.9879759519038076,0.56312625250501,28,2,0,0
157,0.6145914761991789,0.35365853658536583,0.16341463414634147,0,8,0,0
158,0.5655443177519441,0.3986013986013986,0.3356643356643357,7,11,0,0
159,0.6708499805085918,0.9870689655172413,0.9978448275862069,5,6,1,0
160,0.26290768514018004,0.18840579710144928,0.6521739130434783,9,4,0,0
161,0.24589389245894708,1.0,0.7891566265060241,6,1,0,0
162,0.4461276881974868,0.8208469055374593,1.0,11,15,0,0
163,0.45663376336061606,0.30060120240480964,0.3306613226452906,6,6,0,0
164,0.7103599744151334,0.842741935483871,0.9516129032258065,17,12,0,0
165,0.5803836321988709,0.8722109533468559,0.922920892494929,15,6,0,0
166,0.5803836321988709,0.8661257606490872,0.922920892494929,16,4,0,0
167,0.6724024594666549,0.9796380090497737,0.8484162895927602,3,4,0,0
168,0.32425235011101894,0.0829145728643216,0.5251256281407035,10,9,0,0
169,0.22943185761982762,0.9820359281437125,0.6766467065868264,3,3,0,0
170,0.42520882030939,0.9348314606741573,1.0,10,7,0,0
171,0.3145921842593404,0.04042553191489362,0.5170212765957447,14,4,0,0
172,0.18772123631547213,0.7152777777777778,0.7361111111111112,24,3,1,0
173,0.28986398436166755,0.20240480961923848,0.42084168336673344,7,1,0,0
174,0.27071005917159763,0.7158469945355191,0.7158469945355191,15,3,0,0
175,0.2922899628743213,1.0,0.5543933054393305,11,3,0,0
176,0.425721844591351,0.08064516129032258,0.5046082949308756,19,7,0,0
177,1.0,0.18292682926829268,0.8963414634146342,4,5,0,0
178,0.4825279880039157,0.7171717171717171,0.27474747474747474,17,5,0,0
179,0.5313858761986798,0.8366197183098592,1.0,21,18,1,0
180,0.543360411925372,1.0,0.6582278481012658,4,2,0,0
181,0.9752739178181239,0.30131004366812225,0.3231441048034934,12,4,0,0
182,0.8729931158284558,0.8161559888579387,0.807799442896936,0,5,0,0
183,0.43352834560396863,0.2613333333333333,0.352,12,6,0,0
184,0.417869372491206,1.0,0.8971631205673759,2,9,0,0
185,0.3910203840481741,0.8296593186372746,0.4028056112224449,30,8,0,0
186,0.8396793587174348,0.6472945891783567,1.0,10,10,0,0
187,0.23040729017286252,1.0,0.6746987951807228,0,7,0,0
188,0.31625083050547464,0.008298755186721992,0.5684647302904564,6,12,0,0
189,0.2646649533671995,0.6868686868686869,0.6363636363636364,8,5,1,0
190,0.24474798283691176,0.7518248175182481,0.635036496350365,6,6,1,0
191,0.29551442718826265,0.8314606741573034,0.5280898876404494,2,5,1,0
192,0.642167573227822,0.9844097995545658,0.9198218262806236,7,5,0,0
193,0.7270564126288603,0.9214285714285714,0.9142857142857143,3,10,0,0
194,0.537953740276588,0.9661399548532731,0.90744920993228,3,6,0,0
195,0.14374302853342721,1.0,0.6992481203007519,10,3,0,0
196,0.35495583502689165,0.8217821782178217,0.698019801980198,4,1,1,0
197,0.3442579831471611,0.9626168224299065,1.0,10,7,0,0
198,0.3442579831471611,0.9626168224299065,1.0,10,7,0,0
199,0.3592349715110444,0.8423423423423423,1.0,7,8,0,0
200,0.3592349715110444,0.8423423423423423,1.0,7,8,0,0
201,0.23198467814335044,0.281437125748503,0.3473053892215569,3,6,1,0
202,0.23198467814335044,0.281437125748503,0.3473053892215569,3,6,1,0
203,0.8603148803821028,1.0,0.9508928571428571,5,7,0,0
